Codigo INE;Municipio;Provincia;Comunidad Autonoma;Bicicletas Fallecidos;Bicicletas Heridos Graves;Bicicletas Heridos Leves;Ciclomotores Fallecidos;Ciclomotores Heridos Graves;Ciclomotores Heridos Leves;Motocicletas Fallecidos;Motocicletas Heridos Graves;Motocicletas Heridos Leves;Turismos Fallecidos;Turismos Heridos Graves;Turismos Heridos Leves;Furgonetas Fallecidos;Furgonetas Heridos Graves;Furgonetas Heridos Leves;Camiones Fallecidos;Camiones Heridos Graves;Camiones Heridos Leves;Autobus Fallecidos;Autobus Heridos Graves;Autobus Heridos Leves;Otros Fallecidos;Otros Heridos Graves;Otros Heridos Leves;Peatones Fallecidos;Peatones Heridos Graves;Peatones Heridos Leves;N Accidentes con Victimas;Fallecidos;Heridos Hospitalizados;Heridos no Hospitalizados;Latitud;Longitud
16056;Cardenete;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,7661577;-1,6886942
16057;Carrascosa;Cuenca;Castilla-La Mancha;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40,59361111;-2,163055556
16058;Carrascosa de Haro;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,5972679;-2,5411354
16060;Casas de Benítez;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,36138889;-2,130833333
16061;Casas de Fernando Alonso;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,35055556;-2,329444444
16062;Casas de Garcimolina;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,99694444;-1,417222222
16063;Casas de Guijarro;Cuenca;Castilla-La Mancha;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39,3458137;-2,1641211
16064;Casas de Haro;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,33333333;-2,2725
16065;Casas de los Pinos;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,33388889;-2,371666667
16066;Casasimarro;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;39,39194444;-2,038888889
16067;Castejón;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,38222222;-2,5475
16068;Castillejo de Iniesta;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,5261811;-1,7620353
16070;Castillejo-Sierra;Cuenca;Castilla-La Mancha;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40,3752299;-2,1405708
16071;Castillo-Albaráñez;Cuenca;Castilla-La Mancha;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40,2991751;-2,3929946
16072;Castillo de Garcimuñoz;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,66027778;-2,38
16073;Cervera del Llano;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,7825;-2,417222222
16078;Cuenca;Cuenca;Castilla-La Mancha;0;0;1;0;0;1;0;0;2;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;9;16;0;0;18;40,07166667;-2,135
16079;Cueva del Hierro;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,58277778;-2,036111111
16081;Chumillas;Cuenca;Castilla-La Mancha;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39,7711484;-2,0322704
16082;Enguídanos;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,673715;-1,6062826
16083;Fresneda de Altarejos;Cuenca;Castilla-La Mancha;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39,9261861;-2,3139062
16084;Fresneda de la Sierra;Cuenca;Castilla-La Mancha;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40,3914583;-2,141628
16085;La Frontera;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,40222222;-2,220833333
16086;Fuente de Pedro Naharro;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,92444444;-3,009444444
16087;Fuentelespino de Haro;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,69083333;-2,668611111
16088;Fuentelespino de Moya;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,9204894;-1,4707807
16089;Fuentes;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,94944444;-2,020555556
16091;Fuertescusa;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,4754339;-2,1757919
16092;Gabaldón;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,6261519;-1,9449722
16093;Garaballa;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,8125;-1,374722222
16094;Gascueña;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,29833333;-2,518055556
16095;Graja de Campalbo;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,8990692;-1,2714106
16096;Graja de Iniesta;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,5173927;-1,6706163
16097;Henarejos;Cuenca;Castilla-La Mancha;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39,8647342;-1,4863539
16098;El Herrumblar;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,40194444;-1,624166667
16099;La Hinojosa;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,7283084;-2,4151193
16100;La Hinojosa;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,7283084;-2,4151193
16102;Honrubia;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,6125;-2,284722222
16103;Hontanaya;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,7163179;-2,8360799
16104;Hontecillas;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;39,6927948;-2,1868921
16106;Horcajo de Santiago;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;39,8420609;-2,9970532
16107;Huélamo;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,2775;-1,811388889
16108;Huelves;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,04361111;-2,883611111
16109;Huérguina;Cuenca;Castilla-La Mancha;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40,0405546;-1,6088599
16110;Huerta de la Obispalía;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,98888889;-2,478888889
16111;Huerta del Marquesado;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,1625;-1,688333333
16112;Huete;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,145954;-2,6873068
16113;Castillejo de Iniesta;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;39,5261811;-1,7620353
16115;Laguna del Marquesado;Cuenca;Castilla-La Mancha;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40,1776687;-1,6714976
16116;Lagunaseca;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,53083333;-2,017777778
16117;Landete;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;39,90777778;-1,364444444
16118;Ledaña;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,35583333;-1,716111111
16119;Leganiel;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,16277778;-2,950277778
16121;Majadas de Tiétar;Cuenca;Castilla-La Mancha;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39,9422744;-5,7473959
16122;Mariana;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,1666071;-2,145155
16123;Masegosa;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,5472652;-2,0257651
16125;Minglanilla;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;39,5346515;-1,5944266
16126;Mira;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,71861111;-1,438888889
16128;Monreal del Llano;Cuenca;Castilla-La Mancha;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39,5690417;-2,7602557
16129;Montalbanejo;Cuenca;Castilla-La Mancha;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39,73472222;-2,499166667
16130;Montalbo;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,88194444;-2,668888889
16131;Monteagudo de las Salinas;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,8047123;-1,8999709
16132;Mota de Altarejos;Cuenca;Castilla-La Mancha;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39,8816587;-2,3098473
16133;Mota del Cuervo;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;1;0;2;39,5002943;-2,8681772
16134;Motilla del Palancar;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,5629676;-1,9119709
16135;Moya;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,94833333;-1,365277778
16137;Narboneta;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,75083333;-1,474722222
16139;Olivares de Júcar;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,7602973;-2,3533872
16140;Olmeda de la Cuesta;Cuenca;Castilla-La Mancha;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40,3114793;-2,476257
16141;Olmeda del Rey;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,8081333;-2,0828
16142;Olmedilla de Alarcón;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,61361111;-2,106388889
16143;Olmedilla de Eliz;Cuenca;Castilla-La Mancha;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40,3027369;-2,4191604
16145;Osa de la Vega;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,66138889;-2,7575
16146;Pajarón;Cuenca;Castilla-La Mancha;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39,9575;-1,783055556
16147;Pajaroncillo;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;39,9462593;-1,7342922
16148;Palomares del Campo;Cuenca;Castilla-La Mancha;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39,94777778;-2,599722222
16149;Palomera;Cuenca;Castilla-La Mancha;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40,0675;-2,050555556
16150;Paracuellos;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,7175037;-1,7883399
16151;Paredes;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,0659163;-2,8544122
16152;La Parra de las Vegas;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,86833333;-2,204444444
16154;Las Pedroñeras;Cuenca;Castilla-La Mancha;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;4;39,447725;-2,671775
16155;Peral;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,26166667;-9,074444444
16157;Pesquera de Duero;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41,64277778;-4,1575
16158;El Picazo;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,44666667;-2,088888889
16159;Pinarejo;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,61555556;-2,423333333
16160;Pineda de Gigüela;Cuenca;Castilla-La Mancha;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40,085543;-2,5430983
16161;Piqueras del Castillo;Cuenca;Castilla-La Mancha;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39,7206359;-2,0825145
16162;Portalrubio de Guadamejud;Cuenca;Castilla-La Mancha;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40,272092;-2,6043568
16163;Portilla;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,28861111;-2,082777778
16165;Poyatos;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,4228412;-2,0492767
16166;Pozoamargo;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,3673668;-2,1963828
16167;Pozorrubio de Santiago;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,8163012;-2,9509087
16169;El Pozuelo;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,62027778;-2,276944444
16170;Priego;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,4487619;-2,313508
16172;Puebla de Almenara;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;39,78666667;-2,813055556
16173;El Valle de Altomira;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,22527778;-2,76
16174;Puebla del Salvador;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,56638889;-1,673611111
16175;Quintanar del Rey;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;1;1;0;1;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;6;0;2;7;39,345652;-1,9281261
16176;Rada de Haro;Cuenca;Castilla-La Mancha;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39,5693066;-2,6205352
16177;Reíllo;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,9052044;-1,8722287
16181;Rozalén del Monte;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,99083333;-2,804444444
16185;Saceda-Trasierra;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,1543229;-2,853522
16186;Saelices;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,91944444;-2,803333333
16187;Salinas del Manzano;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,08861111;-1,554166667
16188;Salmeroncillos;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,5021581;-2,515205451
16189;Salvacañete;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,1;-1,5
16190;San Clemente;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,40388889;-2,429444444
16191;San Lorenzo de la Parrilla;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,84944444;-2,357777778
16192;San Martín de Boniches;Cuenca;Castilla-La Mancha;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39,88638889;-1,573055556
16193;San Pedro Palmiches;Cuenca;Castilla-La Mancha;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40,4297671;-2,4061795
16194;Santa Cruz de Moya;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,95611111;-1,258611111
16195;Santa María del Campo Rus;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,55805556;-2,425
16196;Santa María de los Llanos;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,49;-2,808333333
16197;Santa María del Val;Cuenca;Castilla-La Mancha;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40,5045589;-2,0413475
16198;Sisante;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,41083333;-2,202777778
16199;Solera de Gabaldón;Cuenca;Castilla-La Mancha;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39,7493182;-1,9772767
16202;Talayuelas;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,8493565;-1,2837214
16203;Tarancón;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,0086075;-3,0102243
16204;Tébar;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,49583333;-2,163055556
16205;Tejadillos;Cuenca;Castilla-La Mancha;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40,1401359;-1,6347259
16206;Tinajas;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,32583333;-2,583333333
16209;Torralba;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,30222222;-2,286388889
16211;Torrejoncillo del Rey;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,0075;-2,57
16212;Torrubia del Campo;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,89722222;-2,961388889
16213;Torrubia del Castillo;Cuenca;Castilla-La Mancha;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39,6585198;-2,311664
16215;Tragacete;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,35111111;-1,849722222
16216;Tresjuncos;Cuenca;Castilla-La Mancha;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39,7013812;-2,7557661
16217;Tribaldos;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,97277778;-2,899444444
16218;Uclés;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,98194444;-2,862222222
16219;Uña;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,22361111;-1,979444444
16224;Valdemeca;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,2241115;-1,7433762
16225;Valdemorillo de la Sierra;Cuenca;Castilla-La Mancha;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40,0390387;-1,7805458
16227;Valdemoro-Sierra;Cuenca;Castilla-La Mancha;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40,1006097;-1,7668487
16228;Valdeolivas;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,50444444;-2,446666667
16231;Valhermoso de la Fuente;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,5524313;-2,0164684
16234;Valsalobre;Cuenca;Castilla-La Mancha;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40,6173995;-2,0930014
16236;Valverde de Júcar;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,71916667;-2,219722222
16237;Valverdejo;Cuenca;Castilla-La Mancha;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39,6160306;-2,0237834
16238;Vara de Rey;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,42583333;-2,293888889
16239;Vega del Codorno;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,4325;-1,928888889
16240;Vellisca;Cuenca;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,12944444;-2,814166667
